question,answer,class_1,class_2,vector_database_result,reranker_result
"Я из Кахастана, как харегистрироваться?","Вы можете зарегистрироваться на RUTUBE, даже если вы не находитесь в России. Для этого необходимо скачать приложение Студия RUTUBE и следовать инструкциям по регистрации. Убедитесь, что у вас есть доступ к интернету и необходимые данные для создания аккаунта.",УПРАВЛЕНИЕ АККАУНТОМ,Регистрация/Авторизация,"['Могу ли я зарегистрироваться на RUTUBE, если я не из России?', 'Не могу зарегистрироваться/авторизоваться в приложении. Что делать?', 'Как зарегистрироваться в приложении Студия RUTUBE?']","[['Не могу зарегистрироваться/авторизоваться в приложении. Что делать?', 0.014820435084402561], ['Как зарегистрироваться в приложении Студия RUTUBE?', 0.005383801646530628], ['Могу ли я зарегистрироваться на RUTUBE, если я не из России?', 0.002162367105484009]]"
Можно ли зарегистрироваться если я нахожусь за пределами РФ?,Я не знаю.,УПРАВЛЕНИЕ АККАУНТОМ,Регистрация/Авторизация,"['Могу ли я зарегистрироваться на RUTUBE, если я не из России?', 'Могу ли я подключиться к партнёрской программе, если я не резидент РФ?', 'Могу ли я подключиться к партнёрской программе, если я не резидент РФ?']","[['Могу ли я зарегистрироваться на RUTUBE, если я не из России?', 0.947358250617981], ['Могу ли я подключиться к партнёрской программе, если я не резидент РФ?', 0.04581226781010628], ['Могу ли я подключиться к партнёрской программе, если я не резидент РФ?', 0.04581224545836449]]"
Что за личный канал?,"Личный канал на RUTUBE — это индивидуальная страница пользователя, где он может загружать, хранить и делиться своими видео. На личном канале пользователь может публиковать контент, взаимодействовать с аудиторией и настраивать оформление в соответствии со своими предпочтениями.",УПРАВЛЕНИЕ АККАУНТОМ,Персонализация,"['Что такое личный канал на RUTUBE?', 'Как завести канал на RUTUBE?', 'Как мне лучше оформить свой канал?']","[['Что такое личный канал на RUTUBE?', 0.8746923208236694], ['Как завести канал на RUTUBE?', 0.0011093629291281104], ['Как мне лучше оформить свой канал?', 0.0010343677131459117]]"
"Мой канал, это что такое?","Канал на RUTUBE — это личное пространство пользователя, где он может размещать свои видео, управлять их показом и делиться контентом с подписчиками. Личный канал позволяет оформлять страницу в соответствии с индивидуальными предпочтениями и привлекать аудиторию.",УПРАВЛЕНИЕ АККАУНТОМ,Персонализация,"['Что такое личный канал на RUTUBE?', 'Как мне лучше оформить свой канал?', 'Как завести канал на RUTUBE?']","[['Что такое личный канал на RUTUBE?', 0.07265665382146835], ['Как мне лучше оформить свой канал?', 0.004532474558800459], ['Как завести канал на RUTUBE?', 0.0021092139650136232]]"
Что такое личный канал?,"Личный канал на RUTUBE — это индивидуальная страница пользователя, где он может публиковать свои видео, делиться контентом и взаимодействовать с аудиторией. Личный канал позволяет пользователю управлять своим контентом, настраивать его видимость и привлекать подписчиков.",УПРАВЛЕНИЕ АККАУНТОМ,Персонализация,"['Что такое личный канал на RUTUBE?', 'Что такое приватная трансляция на RUTUBE?', 'Как завести канал на RUTUBE?']","[['Что такое личный канал на RUTUBE?', 0.923011064529419], ['Что такое приватная трансляция на RUTUBE?', 0.20236490666866302], ['Как завести канал на RUTUBE?', 0.0010891316924244165]]"
Как сделать канал?,"Чтобы завести канал на RUTUBE, вам следует выполнить несколько простых шагов. Сначала перейдите на сайт RUTUBE и зарегистрируйтесь или войдите в свою учетную запись. Затем в меню пользователя выберите опцию создания канала. Вам будет предложено указать название канала, описание и загрузить аватар. После заполнения всех необходимых полей и настройки канала, подтвердите создание. 

Также стоит задуматься о том, как лучше оформить свой канал, чтобы привлечь больше зрителей.",УПРАВЛЕНИЕ АККАУНТОМ,Регистрация/Авторизация,"['Как завести канал на RUTUBE?', 'Как мне лучше оформить свой канал?', 'Можно ли создать несколько каналов и монетизировать их?']","[['Как завести канал на RUTUBE?', 0.6864590048789978], ['Как мне лучше оформить свой канал?', 0.637535572052002], ['Можно ли создать несколько каналов и монетизировать их?', 0.16600069403648376]]"
"Хочу завести канал на рутуб, как это сделать?","Чтобы завести канал на RUTUBE, вам нужно выполнить несколько шагов. Сначала зарегистрируйтесь на платформе, если у вас еще нет аккаунта. После этого перейдите в раздел создания канала, где вам будет предложено заполнить информацию о вашем канале, такую как название, описание и настройки конфиденциальности. Не забудьте также загрузить аватар и обложку канала, чтобы сделать его более привлекательным. После завершения всех настроек ваш канал будет готов к публикации контента.",УПРАВЛЕНИЕ АККАУНТОМ,Регистрация/Авторизация,"['Как завести канал на RUTUBE?', 'Можно ли выдать доступы к студии канала через приложение Студия RUTUBE?', 'Можно ли выдать доступы к студии канала через приложение Студия RUTUBE?']","[['Как завести канал на RUTUBE?', 0.9723227024078369], ['Можно ли выдать доступы к студии канала через приложение Студия RUTUBE?', 0.7609482407569885], ['Можно ли выдать доступы к студии канала через приложение Студия RUTUBE?', 0.7609473466873169]]"
Как мне завсти канал?,"Чтобы завести канал на RUTUBE, вам следует ознакомиться с инструкциями, представленными в разделе ""Как завести канал на RUTUBE?"". К сожалению, подробные шаги не указаны в фрагментах документации, поэтому я не могу предоставить более конкретную информацию.",УПРАВЛЕНИЕ АККАУНТОМ,Регистрация/Авторизация,"['Как завести канал на RUTUBE?', 'Как мне лучше оформить свой канал?', 'Я хочу оформить монетизацию на другого человека. Нужно ли переоформлять канал на него?']","[['Как завести канал на RUTUBE?', 0.5871316194534302], ['Как мне лучше оформить свой канал?', 0.3829798996448517], ['Я хочу оформить монетизацию на другого человека. Нужно ли переоформлять канал на него?', 0.05314112454652786]]"
Как поменять названия канала?,"Чтобы изменить название вашего канала на RUTUBE, вы можете воспользоваться приложением Студия RUTUBE, где доступна возможность редактирования названия и описания профиля канала.",УПРАВЛЕНИЕ АККАУНТОМ,Персонализация,"['Как изменить название моего канала на RUTUBE?', 'Можно ли изменять название и описание профиля канала в приложении Студия RUTUBE?', 'Можно ли изменять название и описание профиля канала в приложении Студия RUTUBE?']","[['Как изменить название моего канала на RUTUBE?', 0.5121962428092957], ['Можно ли изменять название и описание профиля канала в приложении Студия RUTUBE?', 0.19417834281921387], ['Можно ли изменять название и описание профиля канала в приложении Студия RUTUBE?', 0.19417804479599]]"
Хочк изменить название канала как это сделать?,"Чтобы изменить название канала на RUTUBE, вам нужно воспользоваться приложением Студия RUTUBE. В этом приложении вы сможете изменить название и описание профиля вашего канала.",УПРАВЛЕНИЕ АККАУНТОМ,Персонализация,"['Как изменить название моего канала на RUTUBE?', 'Можно ли изменять название и описание профиля канала в приложении Студия RUTUBE?', 'Можно ли изменять название и описание профиля канала в приложении Студия RUTUBE?']","[['Как изменить название моего канала на RUTUBE?', 0.011635751463472843], ['Можно ли изменять название и описание профиля канала в приложении Студия RUTUBE?', 0.00913316011428833], ['Можно ли изменять название и описание профиля канала в приложении Студия RUTUBE?', 0.009133155457675457]]"
"Мне нужно поменять название канала, подскажитье, пожалуйста, как?",Я не знаю.,УПРАВЛЕНИЕ АККАУНТОМ,Персонализация,"['Как изменить название моего канала на RUTUBE?', 'Я хочу оформить монетизацию на другого человека. Нужно ли переоформлять канал на него?', 'Как мне лучше оформить свой канал?']","[['Как изменить название моего канала на RUTUBE?', 0.5199478268623352], ['Я хочу оформить монетизацию на другого человека. Нужно ли переоформлять канал на него?', 0.41803133487701416], ['Как мне лучше оформить свой канал?', 0.0213332436978817]]"
че такое студия рутуб?,Я не знаю.,УПРАВЛЕНИЕ АККАУНТОМ,Персонализация,"['Где посмотреть, к каким студиям мне предоставлен доступ?', 'Что такое мобильное приложение Студия RUTUBE?', 'Что такое мобильное приложение Студия RUTUBE?']","[['Что такое мобильное приложение Студия RUTUBE?', 0.9102755784988403], ['Что такое мобильное приложение Студия RUTUBE?', 0.9102754592895508], ['Где посмотреть, к каким студиям мне предоставлен доступ?', 0.0010722725419327617]]"
Студя рутуб это что?,"Студия RUTUBE — это инструмент для создания и редактирования видео, который предоставляет пользователям возможность загружать, обрабатывать и публиковать видеоконтент на платформе RUTUBE. Она включает в себя различные функции, такие как монтаж видео, добавление эффектов и управление публикациями, что значительно упрощает процесс работы с видеоматериалами.",УПРАВЛЕНИЕ АККАУНТОМ,Персонализация,"['Что такое мобильное приложение Студия RUTUBE?', 'Что такое мобильное приложение Студия RUTUBE?', 'Что такое Студия RUTUBE?']","[['Что такое Студия RUTUBE?', 0.9731647372245789], ['Что такое мобильное приложение Студия RUTUBE?', 0.9659061431884766], ['Что такое мобильное приложение Студия RUTUBE?', 0.9659061431884766]]"
Как мне получать пожертвования?,Я не знаю.,БЛАГОТВОРИТЕЛЬНОСТЬ ДОНАТЫ,Подключение/отключение донатов,"['Как мне получать донаты за публикации?', 'Как получить ссылку в этих сервисах?', 'Я хочу оформить монетизацию на другого человека. Нужно ли переоформлять канал на него?']","[['Как мне получать донаты за публикации?', 0.004699367098510265], ['Как получить ссылку в этих сервисах?', 0.0013501001521945], ['Я хочу оформить монетизацию на другого человека. Нужно ли переоформлять канал на него?', 0.0012082763714715838]]"
Могу получать донаты?,"Да, вы можете получать донаты за публикации. Информация о том, как это сделать, доступна в документации.",БЛАГОТВОРИТЕЛЬНОСТЬ ДОНАТЫ,Подключение/отключение донатов,"['Как мне получать донаты за публикации?', 'Как получить ссылку в этих сервисах?', 'Можно ли подключить монетизацию нескольких каналов на одного человека или организацию?']","[['Как мне получать донаты за публикации?', 0.6582564115524292], ['Можно ли подключить монетизацию нескольких каналов на одного человека или организацию?', 0.0013119319919496775], ['Как получить ссылку в этих сервисах?', 0.0011125076562166214]]"
Донаты у вас есть?,Я не знаю.,БЛАГОТВОРИТЕЛЬНОСТЬ ДОНАТЫ,Подключение/отключение донатов,"['Как мне получать донаты за публикации?', 'Доступны ли субтитры в записи трансляций?', 'Как получить ссылку в этих сервисах?']","[['Как мне получать донаты за публикации?', 0.012122515588998795], ['Как получить ссылку в этих сервисах?', 0.001031340449117124], ['Доступны ли субтитры в записи трансляций?', 0.0010285283206030726]]"
Как подключть донаты?,"Чтобы подключить донаты, вам нужно включить функцию «Поддержать автора». Для этого вы можете ознакомиться с инструкциями по получению донатов за ваши публикации. Если у вас есть вопросы о том, как получить ссылки на донаты в различных сервисах, также стоит изучить соответствующие разделы документации.",БЛАГОТВОРИТЕЛЬНОСТЬ ДОНАТЫ,Подключение/отключение донатов,"['Как мне получать донаты за публикации?', 'Как получить ссылку в этих сервисах?', 'Как включить функцию «Поддержать автора»?']","[['Как включить функцию «Поддержать автора»?', 0.0014370237477123737], ['Как мне получать донаты за публикации?', 0.0013219882966950536], ['Как получить ссылку в этих сервисах?', 0.001109601347707212]]"
Пожертвования как включить?,"Чтобы включить функцию «Поддержать автора», вам нужно выполнить несколько шагов. В документации упоминается, что есть возможность получать донаты за публикации. Для этого необходимо перейти в настройки вашего канала и активировать соответствующую опцию, которая позволит зрителям поддерживать вас финансово. Убедитесь, что ваш канал соответствует всем требованиям для подключения этой функции.",МОНЕТИЗАЦИЯ,Отключение/подключение монетизации,"['Как мне получать донаты за публикации?', 'Как включить функцию «Поддержать автора»?', 'Можно ли подключить монетизацию нескольких каналов на одного человека или организацию?']","[['Можно ли подключить монетизацию нескольких каналов на одного человека или организацию?', 0.015375372022390366], ['Как включить функцию «Поддержать автора»?', 0.002107158536091447], ['Как мне получать донаты за публикации?', 0.0011064015561714768]]"
"Видел кнопку ""поддержать автора"", хочу такую включить, как?","Чтобы включить функцию «Поддержать автора», вам необходимо выполнить несколько шагов. Однако, конкретные шаги не указаны в доступной документации. Я рекомендую проверить раздел справки или обратиться в поддержку RUTUBE для получения более детальной информации о включении этой функции.",БЛАГОТВОРИТЕЛЬНОСТЬ ДОНАТЫ,Подключение/отключение донатов,"['Как включить функцию «Поддержать автора»?', 'Как мне получать донаты за публикации?', 'Как написать обращение в поддержку через приложение Студия RUTUBE?']","[['Как включить функцию «Поддержать автора»?', 0.8417824506759644], ['Как написать обращение в поддержку через приложение Студия RUTUBE?', 0.0026253736577928066], ['Как мне получать донаты за публикации?', 0.0013782897731289268]]"
Какие донатилки могу подключить?,Я не знаю.,МОНЕТИЗАЦИЯ,Отключение/подключение монетизации,"['Как мне получать донаты за публикации?', 'Как получить ссылку в этих сервисах?', 'Можно ли подключить монетизацию нескольких каналов на одного человека или организацию?']","[['Можно ли подключить монетизацию нескольких каналов на одного человека или организацию?', 0.0011038259835913777], ['Как мне получать донаты за публикации?', 0.0010715684620663524], ['Как получить ссылку в этих сервисах?', 0.0010619699023663998]]"
На какие сервисы донатов могу указать ссылки,Я не знаю.,БЛАГОТВОРИТЕЛЬНОСТЬ ДОНАТЫ,Подключение/отключение донатов,"['Как получить ссылку в этих сервисах?', 'На какой сервис можно добавить ссылку?', 'Как мне получать донаты за публикации?']","[['На какой сервис можно добавить ссылку?', 0.6459963917732239], ['Как получить ссылку в этих сервисах?', 0.08687396347522736], ['Как мне получать донаты за публикации?', 0.0017530149780213833]]"
На какие сервисы мне могкт донатить?,Я не знаю.,БЛАГОТВОРИТЕЛЬНОСТЬ ДОНАТЫ,Подключение/отключение донатов,"['Как получить ссылку в этих сервисах?', 'Как мне получать донаты за публикации?', 'На какой сервис можно добавить ссылку?']","[['Как мне получать донаты за публикации?', 0.014638158492743969], ['Как получить ссылку в этих сервисах?', 0.004562788177281618], ['На какой сервис можно добавить ссылку?', 0.0033352121245115995]]"
Как получить ссылку на сервис донатов?,Я не знаю.,БЛАГОТВОРИТЕЛЬНОСТЬ ДОНАТЫ,Подключение/отключение донатов,"['Как получить ссылку в этих сервисах?', 'Как мне получать донаты за публикации?', 'На какой сервис можно добавить ссылку?']","[['Как получить ссылку в этих сервисах?', 0.35589635372161865], ['На какой сервис можно добавить ссылку?', 0.020548300817608833], ['Как мне получать донаты за публикации?', 0.011033476330339909]]"
Как я могу получить ссылку на пожертвование,Я не знаю.,БЛАГОТВОРИТЕЛЬНОСТЬ ДОНАТЫ,Подключение/отключение донатов,"['Как получить ссылку в этих сервисах?', 'Как мне получать донаты за публикации?', 'Как включить функцию «Поддержать автора»?']","[['Как получить ссылку в этих сервисах?', 0.0012512750690802932], ['Как включить функцию «Поддержать автора»?', 0.0011163911549374461], ['Как мне получать донаты за публикации?', 0.0010946800466626883]]"
Где взять ссылку для донатов?,Я не знаю.,БЛАГОТВОРИТЕЛЬНОСТЬ ДОНАТЫ,Подключение/отключение донатов,"['Как получить ссылку в этих сервисах?', 'Как мне получать донаты за публикации?', 'Как включить функцию «Поддержать автора»?']","[['Как получить ссылку в этих сервисах?', 0.05431010201573372], ['Как мне получать донаты за публикации?', 0.00383017398416996], ['Как включить функцию «Поддержать автора»?', 0.0018562159966677427]]"
Кого вы называете пользователем?,Я не знаю.,ПРЕДЛОЖЕНИЯ,Студия RUTUBE,"['Кто может получить верификацию?', 'Могу ли я посмотреть, с какими студиями уже работает пользователь, которому я хочу предоставить доступ?', 'Почему вы не разглашаете, чьи авторские права я нарушаю?']","[['Могу ли я посмотреть, с какими студиями уже работает пользователь, которому я хочу предоставить доступ?', 0.0011208892101421952], ['Кто может получить верификацию?', 0.001092222286388278], ['Почему вы не разглашаете, чьи авторские права я нарушаю?', 0.0010308335768058896]]"
как стать пользователем?,Я не знаю.,УПРАВЛЕНИЕ АККАУНТОМ,Персонализация,"['Как предоставить доступ к студии моего канала другому пользователю?', 'Может ли пользователь с правами Редактора управлять подписками Владельца канала?', 'К какому количеству студий может быть одновременно предоставлен доступ одному пользователю?']","[['Как предоставить доступ к студии моего канала другому пользователю?', 0.0011896045180037618], ['К какому количеству студий может быть одновременно предоставлен доступ одному пользователю?', 0.0010540882358327508], ['Может ли пользователь с правами Редактора управлять подписками Владельца канала?', 0.0010271989740431309]]"
Как стать автором?,"Чтобы стать автором или блогером на RUTUBE, вам нужно зарегистрироваться на платформе, создать свой канал и начать публиковать контент. После этого вы сможете привлекать зрителей и развивать свою аудиторию.",УПРАВЛЕНИЕ АККАУНТОМ,Регистрация/Авторизация,"['Как мне получать донаты за публикации?', 'Кто такой автор/блогер и как им стать?', 'Кто такой правообладатель и как им стать?']","[['Кто такой автор/блогер и как им стать?', 0.41454195976257324], ['Как мне получать донаты за публикации?', 0.0010985228000208735], ['Кто такой правообладатель и как им стать?', 0.001068802084773779]]"
как стать блоггером?,"Чтобы стать блогером на RUTUBE, вам нужно понимать, кто такой автор или блогер на этой платформе. Блогер — это человек, который создает и публикует видеоконтент для аудитории. Чтобы начать, вам нужно:

1. Зарегистрироваться на RUTUBE и создать свой аккаунт.
2. Определить тематику вашего контента, которая будет интересна вашей аудитории.
3. Подготовить и записать видеоролики, которые вы хотите публиковать.
4. Ознакомиться с правилами платформы и условиями публикации контента.
5. Регулярно обновлять свой канал новыми видео и взаимодействовать с вашей аудиторией.

Таким образом, стать блогером на RUTUBE — это процесс создания и публикации контента, а также взаимодействия с подписчиками.",УПРАВЛЕНИЕ АККАУНТОМ,Регистрация/Авторизация,"['Как мне получать донаты за публикации?', 'Кто такой автор/блогер и как им стать?', 'Кто такой правообладатель и как им стать?']","[['Кто такой автор/блогер и как им стать?', 0.47202226519584656], ['Кто такой правообладатель и как им стать?', 0.001074682455509901], ['Как мне получать донаты за публикации?', 0.0010446098167449236]]"
Как мне стать правообладателем?,"Чтобы стать правообладателем, вам необходимо выполнить определенные условия и процедуры, указанные в документации. Обычно, чтобы стать правообладателем на платформе, требуется предоставить подтверждение ваших прав на контент, который вы хотите загружать или распространять. Убедитесь, что у вас есть необходимые документы и информация, подтверждающие ваши права на интеллектуальную собственность. После этого вы можете обратиться к службе поддержки или следовать инструкциям на сайте RUTUBE для получения верификации.",ОТСУТСТВУЕТ,Отсутствует,"['Кто такой правообладатель и как им стать?', 'Кто может получить верификацию?', 'Как мне получать донаты за публикации?']","[['Кто такой правообладатель и как им стать?', 0.6742827296257019], ['Кто может получить верификацию?', 0.0011357193579897285], ['Как мне получать донаты за публикации?', 0.001101398142054677]]"
Как мне зарегестроваться как правообладатель,Я не знаю.,ОТСУТСТВУЕТ,Отсутствует,"['Кто такой правообладатель и как им стать?', 'Не могу зарегистрироваться/авторизоваться в приложении. Что делать?', 'Могу ли я зарегистрироваться на RUTUBE, если я не из России?']","[['Кто такой правообладатель и как им стать?', 0.04630929231643677], ['Не могу зарегистрироваться/авторизоваться в приложении. Что делать?', 0.040370360016822815], ['Могу ли я зарегистрироваться на RUTUBE, если я не из России?', 0.0361957773566246]]"
Что ещё за проавообладатель?,"Правообладатель — это лицо или организация, имеющая законные права на использование определенного контента, такого как видео, музыка или другие произведения. Чтобы стать правообладателем, необходимо создать оригинальный контент или получить права на его использование.",ОТСУТСТВУЕТ,Отсутствует,"['Кто такой правообладатель и как им стать?', 'Кто может получить верификацию?', 'Может ли пользователь с правами Редактора управлять подписками Владельца канала?']","[['Кто такой правообладатель и как им стать?', 0.03266836330294609], ['Может ли пользователь с правами Редактора управлять подписками Владельца канала?', 0.0015831340570002794], ['Кто может получить верификацию?', 0.0011373227462172508]]"
Стримы это что такое?,"Стримы на RUTUBE — это трансляции, которые позволяют пользователям вести прямые эфиры, делиться контентом в реальном времени и взаимодействовать с аудиторией. Это может быть полезно для проведения мероприятий, общения с подписчиками или представления новых продуктов.",ТРАНСЛЯЦИЯ,Управление трансляцией,"['Что такое трансляции (стримы) на RUTUBE?', 'Что такое трансляции (стримы) на RUTUBE?', 'Можно ли загружать видео или Shorts в приложении Студия RUTUBE?']","[['Что такое трансляции (стримы) на RUTUBE?', 0.40286627411842346], ['Что такое трансляции (стримы) на RUTUBE?', 0.4028657376766205], ['Можно ли загружать видео или Shorts в приложении Студия RUTUBE?', 0.0010434630094096065]]"
"Трансляции, что это такое?","Трансляции (стримы) на RUTUBE — это возможность вести прямые эфиры, позволяющие пользователям в реальном времени транслировать видео и взаимодействовать с аудиторией. Трансляции могут иметь разные форматы, включая публичные и приватные, в зависимости от настроек конфиденциальности.",ТРАНСЛЯЦИЯ,Управление трансляцией,"['Что такое приватная трансляция на RUTUBE?', 'Есть ли ограничения на перемотку трансляций (стримов)?', 'Что такое трансляции (стримы) на RUTUBE?']","[['Что такое трансляции (стримы) на RUTUBE?', 0.6003795266151428], ['Что такое приватная трансляция на RUTUBE?', 0.07912109047174454], ['Есть ли ограничения на перемотку трансляций (стримов)?', 0.0012325880816206336]]"
Что во время стрима можно?,"Во время стрима на RUTUBE можно делать множество вещей, однако есть и ограничения. Вы можете общаться с аудиторией, проводить различные активности и демонстрировать контент. Тем не менее, следует помнить о правилах платформы: нельзя нарушать авторские права, использовать ненормативную лексику, проводить деятельность, которая может быть расценена как агрессивная или оскорбительная. Также важно соблюдать нормы приличия, например, употребление алкоголя или вейпинг допустимы в пределах разумного.",МОДЕРАЦИЯ,Отклонение/блокировка видео,"['Что я могу и что не могу делать во время стрима?', 'Что я могу и что не могу делать во время трансляции (стрима)?', 'Можно ли выпивать на стримах (в пределах разумного) и можно ли вейпить?']","[['Можно ли выпивать на стримах (в пределах разумного) и можно ли вейпить?', 0.3016931712627411], ['Что я могу и что не могу делать во время трансляции (стрима)?', 0.16768886148929596], ['Что я могу и что не могу делать во время стрима?', 0.14658978581428528]]"
Что делать во время прямого эфира можно?,"Во время прямого эфира на RUTUBE вы можете выполнять следующие действия:

1. Взаимодействовать с аудиторией через чат.
2. Использовать различные визуальные и аудиоэффекты для улучшения качества трансляции.
3. Привлекать гостей и проводить интервью.
4. Делать паузы и переключаться между различными сценами или источниками видео.

Однако существуют ограничения, такие как соблюдение правил сообщества и авторских прав. Не допускается транслировать запрещенный контент или нарушать правила платформы.",ТРАНСЛЯЦИЯ,Управление трансляцией,"['Что я могу и что не могу делать во время стрима?', 'Что я могу и что не могу делать во время трансляции (стрима)?', 'Можно ли запускать приватные трансляции на RUTUBE?']","[['Можно ли запускать приватные трансляции на RUTUBE?', 0.05810953676700592], ['Что я могу и что не могу делать во время трансляции (стрима)?', 0.03579596430063248], ['Что я могу и что не могу делать во время стрима?', 0.0010898582404479384]]"
Какие требования для подачи потока?,Я не знаю.,УПРАВЛЕНИЕ АККАУНТОМ,Персонализация,"['К какому количеству студий может быть одновременно предоставлен доступ одному пользователю?', 'Какие требования к обложке канала?', 'Какие требования к обложке канала?']","[['Какие требования к обложке канала?', 0.0013232455821707845], ['Какие требования к обложке канала?', 0.0013232455821707845], ['К какому количеству студий может быть одновременно предоставлен доступ одному пользователю?', 0.0010372733231633902]]"
С каким качеством могу стримит?,Я не знаю.,МОДЕРАЦИЯ,Отклонение/блокировка видео,"['С какой кадровой частотой могут идти трансляции на RUTUBE?', 'Рекомендации к потоку трансляции', 'Можно ли стримить на RUTUBE фильмы и сериалы?']","[['Можно ли стримить на RUTUBE фильмы и сериалы?', 0.026170695200562477], ['С какой кадровой частотой могут идти трансляции на RUTUBE?', 0.001059566275216639], ['Рекомендации к потоку трансляции', 0.0010471456917002797]]"
Как начать стрим?,"Чтобы начать стрим на RUTUBE, вам нужно создать трансляцию. Для этого выполните следующие шаги:

1. Зайдите в свой аккаунт на RUTUBE.
2. Найдите раздел, посвященный созданию трансляций.
3. Следуйте инструкциям для настройки параметров вашей трансляции, таких как название, описание и настройки приватности.

После завершения настройки вы сможете запустить трансляцию.",ТРАНСЛЯЦИЯ,Управление трансляцией,"['Как запустить приватную трансляцию?', 'Как создать трансляцию?', 'Как запустить приватную трансляцию?']","[['Как создать трансляцию?', 0.6234676837921143], ['Как запустить приватную трансляцию?', 0.03451552987098694], ['Как запустить приватную трансляцию?', 0.03451547399163246]]"
Как запустить трансляцию?,"Чтобы запустить трансляцию на RUTUBE, вам нужно сначала создать трансляцию. Для этого вы можете воспользоваться инструкциями из раздела ""Как создать трансляцию?"". Если вы хотите запустить приватную трансляцию, также существуют специальные инструкции для этого. Убедитесь, что вы следуете всем необходимым шагам для успешного запуска трансляции.",ТРАНСЛЯЦИЯ,Управление трансляцией,"['Как запустить приватную трансляцию?', 'Как создать трансляцию?', 'Как запустить приватную трансляцию?']","[['Как создать трансляцию?', 0.8253600001335144], ['Как запустить приватную трансляцию?', 0.6970329880714417], ['Как запустить приватную трансляцию?', 0.6970329880714417]]"
