question,answer,class_1,class_2,vector_database_result,reranker_result
"Добрый день! Помогите пожалуйста, если возможно сменить порядок видео. Загужал видео, сразу по несколько штук, а они получается не по порядку загрузились..","Добрый день! Чтобы изменить порядок видео на канале, вам нужно воспользоваться функцией редактирования порядка видео. В зависимости от интерфейса RUTUBE, вам может понадобиться зайти в настройки вашего канала или раздел управления видео, где вы сможете перетаскивать видео в нужный порядок. Если у вас возникнут сложности, обратитесь к справочной информации на сайте RUTUBE.",ВИДЕО,Загрузка видео,"['При загрузке видео возникает ошибка. Что делать?', 'Как изменить порядок видео на канале?', 'У моего ролика рассинхрон — не совпадают звук и видео. Что делать?', 'Могу ли я загружать вертикальные видео?', 'Я недавно загрузил видеоролик. Почему он до сих пор не появился на сайте?', 'Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 'У моего ролика рассинхрон (не совпадают звук и видео). Что делать?', 'Можно ли включить отложенную публикацию видео?', 'Почему изменилась категория у моего видео?', 'Сколько видео можно загружать одновременно?']","[['Сколько видео можно загружать одновременно?', 0.4849380552768707], ['Как изменить порядок видео на канале?', 0.22903311252593994], ['Почему изменилась категория у моего видео?', 0.2078961879014969]]"
Могу ли я с ютуба загружать сюда видео?,Я не знаю.,ОТСУТСТВУЕТ,Отсутствует,"['Можно ли загружать видео на RUTUBE с YouTube?', 'Могу ли я загружать вертикальные видео?', 'Могу ли я скачать видеоролик с RUTUBE на свой компьютер?', 'Можно ли перенести видео с YouTube на RUTUBE-канал?', 'Можно ли скачать видео с RUTUBE?', 'Можно ли в приложении Студия RUTUBE создавать и загружать видео?', 'Могу ли я монетизировать видеоролики, которые ранее загружались на RUTUBE другими пользователями?', 'Можно ли загружать видео или Shorts в приложении Студия RUTUBE?', 'Могу ли я скачать копию моей трансляции?', 'Могу ли я зарегистрироваться на RUTUBE, если я не из России?']","[['Можно ли скачать видео с RUTUBE?', 0.9697017669677734], ['Могу ли я загружать вертикальные видео?', 0.9571447372436523], ['Могу ли я монетизировать видеоролики, которые ранее загружались на RUTUBE другими пользователями?', 0.8220938444137573]]"
можно загружать сюда ролики с ютутб,"Да, на RUTUBE можно загружать видео с YouTube.",ОТСУТСТВУЕТ,Отсутствует,"['Можно ли загружать видео на RUTUBE с YouTube?', 'Как размещать ролики на главной странице RUTUBE?', 'Можно ли скачать видео с RUTUBE?', 'Можно ли в приложении Студия RUTUBE создавать и загружать видео?', 'Можно ли загружать видео или Shorts в приложении Студия RUTUBE?', 'При загрузке ролика возникает ошибка', 'Могу ли я скачать видеоролик с RUTUBE на свой компьютер?', 'Могу ли я монетизировать видеоролики, которые ранее загружались на RUTUBE другими пользователями?', 'Как загрузить видеоролик на сайт?', 'Можно ли перенести видео с YouTube на RUTUBE-канал?']","[['Можно ли скачать видео с RUTUBE?', 0.9666213989257812], ['Как загрузить видеоролик на сайт?', 0.9177258610725403], ['Можно ли загружать видео на RUTUBE с YouTube?', 0.8234571218490601]]"
Здравствуйте. Как можно перенести все видео с YouTube?,"Здравствуйте! Чтобы перенести видео с YouTube на RUTUBE, вам следует воспользоваться функцией импорта видео. Для этого выполните несколько шагов, которые включают авторизацию на вашем RUTUBE-канале и использование соответствующего инструмента для импорта контента. Убедитесь, что вы соблюдаете все правила и условия платформы.",ПРЕДЛОЖЕНИЯ,Студия RUTUBE,"['Как перенести видео с YouTube на RUTUBE?', 'Можно ли перенести видео с YouTube на RUTUBE-канал?', 'Как перенести видео c YouTube на RUTUBE?', 'Можно ли загружать видео на RUTUBE с YouTube?', 'Как загрузить видеоролик на сайт?', 'Можно ли скачать видео с RUTUBE?', 'Можно ли в приложении Студия RUTUBE создавать и загружать видео?', 'Как удалить видео?', 'Могу ли я монетизировать видеоролики, которые ранее загружались на RUTUBE другими пользователями?', 'Как эмбедировать видео с RUTUBE?']","[['Как перенести видео с YouTube на RUTUBE?', 0.908827543258667], ['Как перенести видео c YouTube на RUTUBE?', 0.9063444137573242], ['Можно ли перенести видео с YouTube на RUTUBE-канал?', 0.8252432346343994]]"
Могу перенсти видео с ютуба к себе на канал?,Я не знаю.,ПРЕДЛОЖЕНИЯ,Студия RUTUBE,"['Можно ли перенести видео с YouTube на RUTUBE-канал?', 'Можно ли загружать видео на RUTUBE с YouTube?', 'Могу ли я монетизировать видеоролики, которые ранее загружались на RUTUBE другими пользователями?', 'Могу ли я скачать копию моей трансляции?', 'Можно ли скачать видео с RUTUBE?', 'Могу ли я скачать видеоролик с RUTUBE на свой компьютер?', 'Можно ли запускать приватные трансляции на RUTUBE?', 'Как перенести видео c YouTube на RUTUBE?', 'Можно ли в приложении Студия RUTUBE создавать и загружать видео?', 'Можно ли управлять другим каналом через приложение Студия RUTUBE?']","[['Как перенести видео c YouTube на RUTUBE?', 0.9570469856262207], ['Могу ли я монетизировать видеоролики, которые ранее загружались на RUTUBE другими пользователями?', 0.8716724514961243], ['Можно ли скачать видео с RUTUBE?', 0.8427609205245972]]"
Могу ли перенести весь канал с youtube?,Я не знаю.,ВИДЕО,Перенос видео с Youtube,"['Можно ли перенести видео с YouTube на RUTUBE-канал?', 'Можно ли через настройки канала в Студии RUTUBE предоставить полный доступ к моей студии?', 'Можно ли загружать видео на RUTUBE с YouTube?', 'Можно ли управлять другим каналом через приложение Студия RUTUBE?', 'Можно ли управлять другим каналом через приложение Студия RUTUBE?', 'Можно ли запускать приватные трансляции на RUTUBE?', 'Могу ли я монетизировать видеоролики, которые ранее загружались на RUTUBE другими пользователями?', 'Можно ли удалить канал через приложение Студия RUTUBE?', 'Можно ли удалить канал через приложение Студия RUTUBE?', 'Как перенести видео c YouTube на RUTUBE?']","[['Можно ли перенести видео с YouTube на RUTUBE-канал?', 0.9327493906021118], ['Как перенести видео c YouTube на RUTUBE?', 0.9244652390480042], ['Могу ли я монетизировать видеоролики, которые ранее загружались на RUTUBE другими пользователями?', 0.3248860836029053]]"
не загружается видео,"Если у вас не загружается видео на RUTUBE, возможно, вы сталкиваетесь с ошибками при загрузке. В таком случае, рекомендуется проверить, возникают ли какие-либо ошибки во время процесса загрузки. Для получения более детальной информации о том, как правильно загружать видеоролики, вы можете обратиться к руководству по загрузке на сайт. 

Если проблема сохраняется, попробуйте перезагрузить страницу или использовать другой браузер.",ВИДЕО,Перенос видео с Youtube,"['Не воспроизводится видео — появляется ошибка', 'Не могу посмотреть ролик в хорошем качестве', 'Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 'При загрузке ролика возникает ошибка', 'При загрузке видео возникает ошибка. Что делать?', 'Как загрузить видеоролик на сайт?', 'Я недавно загрузил видеоролик. Почему он до сих пор не появился на сайте?', 'Видео недавно загрузилось, почему оно до сих пор не появилось на RUTUBE?', 'Можно ли загружать видео на RUTUBE с YouTube?', 'Не получается загрузить видеоролик — появляется окно с просьбой подтвердить e-mail, но я его уже подтвердил.']","[['Можно ли загружать видео на RUTUBE с YouTube?', 0.596967339515686], ['При загрузке ролика возникает ошибка', 0.5955466628074646], ['Как загрузить видеоролик на сайт?', 0.32287171483039856]]"
Опять вышла ошибка придекодировании видео. В чем причина....,Я не знаю.,МОДЕРАЦИЯ,Отклонение/блокировка видео,"['При загрузке видео возникает ошибка. Что делать?', 'Не воспроизводится видео — появляется ошибка', 'Почему изменилась категория у моего видео?', 'Видео недавно загрузилось, почему оно до сих пор не появилось на RUTUBE?', 'Что делать, если видео недоступно только на ТВ. Ошибка «Этот контент доступен только на сайте rutube.ru»?', 'При загрузке ролика возникает ошибка', 'Я недавно загрузил видеоролик. Почему он до сих пор не появился на сайте?', 'Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 'Что значит «Ваше видео отклонено»?', 'Не получается загрузить видеоролик — появляется окно с просьбой подтвердить e-mail, но я его уже подтвердил.']","[['Что значит «Ваше видео отклонено»?', 0.4553162753582001], ['Что делать, если видео недоступно только на ТВ. Ошибка «Этот контент доступен только на сайте rutube.ru»?', 0.039921969175338745], ['Почему изменилась категория у моего видео?', 0.028163980692625046]]"
"У видео отстает звук, поможете?",Я не знаю.,ВИДЕО,Загрузка видео,"['Можно ли отключить рекламу в видео?', 'У моего ролика рассинхрон (не совпадают звук и видео). Что делать?', 'У моего ролика рассинхрон — не совпадают звук и видео. Что делать?', 'Как удалить видео?', 'Можно ли включить отложенную публикацию видео?', 'Как отключить автовоспроизведение?', 'Как включить субтитры в видео?', 'При загрузке видео возникает ошибка. Что делать?', 'Как закрепить видео на канале?', 'Что значит «Ваше видео отклонено»?']","[['При загрузке видео возникает ошибка. Что делать?', 0.025300173088908195], ['Можно ли включить отложенную публикацию видео?', 0.022750763222575188], ['Можно ли отключить рекламу в видео?', 0.017049815505743027]]"
Что делать если рассинхрон идёт по видео и звуку?,Я не знаю.,ВИДЕО,Недоступность видео,"['У моего ролика рассинхрон (не совпадают звук и видео). Что делать?', 'У моего ролика рассинхрон — не совпадают звук и видео. Что делать?', 'При загрузке видео возникает ошибка. Что делать?', 'Что делать, если видео недоступно только на ТВ. Ошибка «Этот контент доступен только на сайте rutube.ru»?', 'Можно ли включить отложенную публикацию видео?', 'Как закрепить видео на канале?', 'Как загрузить видеоролик на сайт?', 'Что делать, если модерация в RUTUBE не пройдена? (Что делать, если мое видео отклонено?)', 'Как отключить автовоспроизведение?', 'Почему могут отключить монетизацию из-за авторского права на видео и как этого избежать?']","[['Что делать, если видео недоступно только на ТВ. Ошибка «Этот контент доступен только на сайте rutube.ru»?', 0.0683860331773758], ['Почему могут отключить монетизацию из-за авторского права на видео и как этого избежать?', 0.052805542945861816], ['Как загрузить видеоролик на сайт?', 0.031603965908288956]]"
Видео загрузилось и там отстает звук,Я не знаю.,ВИДЕО,Загрузка видео,"['Не могу посмотреть ролик в хорошем качестве', 'Видео недавно загрузилось, почему оно до сих пор не появилось на RUTUBE?', 'Я недавно загрузил видеоролик. Почему он до сих пор не появился на сайте?', 'При загрузке ролика возникает ошибка', 'При загрузке видео возникает ошибка. Что делать?', 'Не воспроизводится видео — появляется ошибка', 'Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 'У моего ролика рассинхрон — не совпадают звук и видео. Что делать?', 'У моего ролика рассинхрон (не совпадают звук и видео). Что делать?', 'Как загрузить видеоролик на сайт?']","[['При загрузке ролика возникает ошибка', 0.0179408211261034], ['Я недавно загрузил видеоролик. Почему он до сих пор не появился на сайте?', 0.017324863001704216], ['Как загрузить видеоролик на сайт?', 0.011166051961481571]]"
"Не могу загрузить видео просит подвердить почту, я это уже делал, что теперь?","Если при загрузке видео вы получаете сообщение с просьбой подтвердить почту, хотя вы уже сделали это, возможно, стоит попробовать следующие шаги:

1. Убедитесь, что вы вошли в тот аккаунт, на который была отправлена ссылка для подтверждения.
2. Попробуйте выйти из аккаунта и войти снова.
3. Проверьте, не было ли каких-либо проблем с вашим почтовым ящиком, которые могли повлиять на подтверждение.

Если проблема сохраняется, рекомендуем обратиться в службу поддержки RUTUBE для получения дополнительной помощи.",ВИДЕО,Загрузка видео,"['Не получается загрузить видеоролик — появляется окно с просьбой подтвердить e-mail, но я его уже подтвердил.', 'Не получается загрузить видео — появляется окно с просьбой подтвердить почту, но она уже подтверждена.', 'Я недавно загрузил видеоролик. Почему он до сих пор не появился на сайте?', 'При загрузке видео возникает ошибка. Что делать?', 'Что такое подтверждение e-mail?', 'Не могу зарегистрироваться/авторизоваться в приложении Студия RUTUBE. Что делать?  ', 'Видео недавно загрузилось, почему оно до сих пор не появилось на RUTUBE?', 'Могу ли я загружать вертикальные видео?', 'Можно ли загружать видео на RUTUBE с YouTube?', 'Не могу зарегистрироваться/авторизоваться в приложении. Что делать?']","[['Не получается загрузить видеоролик — появляется окно с просьбой подтвердить e-mail, но я его уже подтвердил.', 0.04311326891183853], ['Не получается загрузить видео — появляется окно с просьбой подтвердить почту, но она уже подтверждена.', 0.042482856661081314], ['Можно ли загружать видео на RUTUBE с YouTube?', 0.020414112135767937]]"
"Почта уже подтверждена, но её зачем-то просят подтвердить снова при загрузке видео","Проблема с повторной просьбой подтвердить почту при загрузке видео может возникать, даже если почта уже подтверждена. Это может быть связано с техническими сбоями или ошибками в системе. Рекомендуется проверить, правильно ли вы вошли в аккаунт и связаться с поддержкой RUTUBE для решения данной проблемы.",ВИДЕО,Загрузка видео,"['Не получается загрузить видео — появляется окно с просьбой подтвердить почту, но она уже подтверждена.', 'Не получается загрузить видеоролик — появляется окно с просьбой подтвердить e-mail, но я его уже подтвердил.', 'Что такое подтверждение e-mail?', 'Я подтвердил свою регистрацию, но письмо с подтверждением на мой e-mail не пришло', 'Зачем нужно подтверждать номер телефона?', 'Видео недавно загрузилось, почему оно до сих пор не появилось на RUTUBE?', 'Как проходит подтверждение номера телефона?', 'При загрузке видео возникает ошибка. Что делать?', 'Я недавно загрузил видеоролик. Почему он до сих пор не появился на сайте?', 'Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ']","[['Не получается загрузить видео — появляется окно с просьбой подтвердить почту, но она уже подтверждена.', 0.2670331299304962], ['Не получается загрузить видеоролик — появляется окно с просьбой подтвердить e-mail, но я его уже подтвердил.', 0.1916199028491974], ['Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 0.1798836588859558]]"
"Я не могу загрузить почту, почему-то просит подтверждения почты, я это уже делал",Я не знаю.,УПРАВЛЕНИЕ АККАУНТОМ,Регистрация/Авторизация,"['Я подтвердил свою регистрацию, но письмо с подтверждением на мой e-mail не пришло', 'Не получается загрузить видеоролик — появляется окно с просьбой подтвердить e-mail, но я его уже подтвердил.', 'Не получается загрузить видео — появляется окно с просьбой подтвердить почту, но она уже подтверждена.', 'Что такое подтверждение e-mail?', 'Я не могу войти на сайт, мой аккаунт заблокирован', 'Забыл свой пароль, а письмо для его восстановления не приходит на почту', 'Не могу зарегистрироваться/авторизоваться в приложении. Что делать?', 'Пробую авторизоваться, а сервис пишет, что такого пользователя не существует или пароль неверный. Что делать?', 'Не могу зарегистрироваться/авторизоваться в приложении Студия RUTUBE. Что делать?  ', 'Зачем нужно подтверждать номер телефона?']","[['Пробую авторизоваться, а сервис пишет, что такого пользователя не существует или пароль неверный. Что делать?', 0.11247249692678452], ['Я не могу войти на сайт, мой аккаунт заблокирован', 0.02894478477537632], ['Что такое подтверждение e-mail?', 0.01772190071642399]]"
"У меня такой вопрос, через сколько времени видео начнут появляться в поиске на рутебе",Я не знаю.,МОДЕРАЦИЯ,Долгая модерация,"['Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 'Видео недавно загрузилось, почему оно до сих пор не появилось на RUTUBE?', 'Как перенести видео с YouTube на RUTUBE?', 'Как перенести видео c YouTube на RUTUBE?', 'С какой кадровой частотой могут идти трансляции на RUTUBE?', 'Как эмбедировать видео с RUTUBE?', 'Можно ли скачать видео с RUTUBE?', 'Могу ли я монетизировать видеоролики, которые ранее загружались на RUTUBE другими пользователями?', 'Можно ли перенести видео с YouTube на RUTUBE-канал?', 'Могу ли я скачать видеоролик с RUTUBE на свой компьютер?']","[['Видео недавно загрузилось, почему оно до сих пор не появилось на RUTUBE?', 0.7535392045974731], ['Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 0.1288090944290161], ['Можно ли скачать видео с RUTUBE?', 0.03307056799530983]]"
Добрый день! Почему мои ролики не выходят по названию в поиске? они показываются аудитории или нет?,Я не знаю.,МОНЕТИЗАЦИЯ,Отключение/подключение монетизации,"['Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 'Как размещать ролики на главной странице RUTUBE?', 'Как зрителям будут видны действия пользователей, которых назначили на роли?', 'В каком порядке публикуются и отображаются видео на канале?', 'Я недавно загрузил видеоролик. Почему он до сих пор не появился на сайте?', 'Видео недавно загрузилось, почему оно до сих пор не появилось на RUTUBE?', 'Монетизируются ли ролики Shorts?', 'Какие бывают роли в доступах к студии канала?', 'Почему изменена категория у моего видеоролика?', 'Можно ли открыть доступ к просмотру записи приватной трансляции для всех зрителей?']","[['Монетизируются ли ролики Shorts?', 0.2462828904390335], ['Можно ли открыть доступ к просмотру записи приватной трансляции для всех зрителей?', 0.1608859896659851], ['Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 0.07510440796613693]]"
нет моего видео в поисковике,"Ваше видео может не отображаться в результатах поиска по RUTUBE по нескольким причинам. Возможно, видео еще не прошло модерацию, или оно не соответствует критериям поиска, таким как наличие метаданных или правильные настройки конфиденциальности. Также стоит проверить, правильно ли указаны теги и описание к видео. Если проблема сохраняется, рекомендуется обратиться в службу поддержки RUTUBE для более детального анализа ситуации.",МОНЕТИЗАЦИЯ,Подключение/отключение рекламы,"['Не могу посмотреть ролик в хорошем качестве', 'Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 'Это мой ролик, я не давал разрешение на его публикацию.', 'Я недавно загрузил видеоролик. Почему он до сих пор не появился на сайте?', 'Я нашел на RUTUBE ролик, нарушающий ваши правила или противоречащий законам РФ.', 'Не воспроизводится видео — появляется ошибка', 'Видео недавно загрузилось, почему оно до сих пор не появилось на RUTUBE?', 'Почему изменилась категория у моего видео?', 'Как удалить мой видеоролик?', 'Можно ли отключить рекламу в видео?']","[['Можно ли отключить рекламу в видео?', 0.11261516064405441], ['Не воспроизводится видео — появляется ошибка', 0.05325566232204437], ['Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 0.039347533136606216]]"
"Видео уже загрузил, а его почему-то нет?",Я не знаю.,МОДЕРАЦИЯ,Смена категории/возрастные ограничения,"['Я недавно загрузил видеоролик. Почему он до сих пор не появился на сайте?', 'Видео недавно загрузилось, почему оно до сих пор не появилось на RUTUBE?', 'При загрузке видео возникает ошибка. Что делать?', 'Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 'Как загрузить видеоролик на сайт?', 'Почему изменилась категория у моего видео?', 'Можно ли включить отложенную публикацию видео?', 'Можно ли загружать видео на RUTUBE с YouTube?', 'Сколько видео можно загружать одновременно?', 'Не получается загрузить видеоролик — появляется окно с просьбой подтвердить e-mail, но я его уже подтвердил.']","[['Почему изменилась категория у моего видео?', 0.44796961545944214], ['Можно ли загружать видео на RUTUBE с YouTube?', 0.4262152910232544], ['Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 0.2253294438123703]]"
"Загрузка видео прошла, но его почему-то нет на рутубе.","Если вы загрузили видео на RUTUBE, но оно не отображается на сайте, это может быть связано с несколькими причинами. В первую очередь, убедитесь, что процесс загрузки завершен, и видео прошло проверку. Иногда видео может занять некоторое время для обработки перед тем, как станет доступным для просмотра. Если прошло значительное время, и видео все еще не доступно, рекомендуется проверить статус загрузки в вашем аккаунте или обратиться в службу поддержки.",ВИДЕО,Перенос видео с Youtube,"['Видео недавно загрузилось, почему оно до сих пор не появилось на RUTUBE?', 'Я недавно загрузил видеоролик. Почему он до сих пор не появился на сайте?', 'Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 'Можно ли загружать видео на RUTUBE с YouTube?', 'Как загрузить видеоролик на сайт?', 'Можно ли в приложении Студия RUTUBE создавать и загружать видео?', 'Как перенести видео с YouTube на RUTUBE?', 'При загрузке видео возникает ошибка. Что делать?', 'Как перенести видео c YouTube на RUTUBE?', 'Что делать, если видео недоступно только на ТВ. Ошибка «Этот контент доступен только на сайте rutube.ru»?']","[['Можно ли загружать видео на RUTUBE с YouTube?', 0.7051905989646912], ['Я недавно загрузил видеоролик. Почему он до сих пор не появился на сайте?', 0.6379228830337524], ['Видео недавно загрузилось, почему оно до сих пор не появилось на RUTUBE?', 0.3766244649887085]]"
"Загрузка видео завершена, а его нет",Я не знаю.,ВИДЕО,Перенос видео с Youtube,"['Не воспроизводится видео — появляется ошибка', 'При загрузке ролика возникает ошибка', 'Я недавно загрузил видеоролик. Почему он до сих пор не появился на сайте?', 'При загрузке видео возникает ошибка. Что делать?', 'Видео недавно загрузилось, почему оно до сих пор не появилось на RUTUBE?', 'Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 'Не могу посмотреть ролик в хорошем качестве', 'Как загрузить видеоролик на сайт?', 'Можно ли загружать видео на RUTUBE с YouTube?', 'Можно ли в приложении Студия RUTUBE создавать и загружать видео?']","[['Можно ли загружать видео на RUTUBE с YouTube?', 0.47824230790138245], ['При загрузке ролика возникает ошибка', 0.2782948911190033], ['Можно ли в приложении Студия RUTUBE создавать и загружать видео?', 0.12415560334920883]]"
Добрый день! Подскажите обзор по системам видеонаблюдения в какую категорию разместить?,Я не знаю.,ВИДЕО,Загрузка видео,"['Какую категорию выбрать для видео?', 'Какую категорию выбрать для видео?', 'В каком порядке публикуются и отображаются видео на канале?', 'Сколько комментариев можно закрепить под видео?', 'Почему изменилась категория у моего видео?', 'Можно ли включить отложенную публикацию видео?', 'Как мне лучше оформить свой канал?', 'Какие требования к обложке видео?', 'Какие требования к обложке видео?', 'Какие требования к обложке видео?']","[['Какую категорию выбрать для видео?', 0.017660321667790413], ['Какую категорию выбрать для видео?', 0.017660321667790413], ['Как мне лучше оформить свой канал?', 0.008699019439518452]]"
"Если у меня тема Бизнес финансы какую категорию мне выбрать, образование или люди и блоги. У вас конкретики нет",Я не знаю.,ВИДЕО,Загрузка видео,"['Кто такой автор/блогер и как им стать?', 'Я подтвердил свою регистрацию, но письмо с подтверждением на мой e-mail не пришло', 'Как подключить монетизацию, если я физлицо?', 'Как подключить монетизацию, если я физлицо?', 'Какую категорию выбрать для видео?', 'Какую категорию выбрать для видео?', 'Как мне вывести средства с баланса в личном кабинете?', 'Забыл свой пароль, а письмо для его восстановления не приходит на почту', 'Как мне лучше оформить свой канал?', 'Почему изменилась категория у моего видео?']","[['Какую категорию выбрать для видео?', 0.0035681668668985367], ['Какую категорию выбрать для видео?', 0.0035681668668985367], ['Кто такой автор/блогер и как им стать?', 0.0019090009154751897]]"
"Здравствуйте!Меня зовут Дмитрий. Зарегистрировался на вашем сервере. Хочу проводить стримы - трансляции и рассказывать про вакансии, минут по 10 при создании стрима, какую категорию указывать?",Я не знаю.,ТРАНСЛЯЦИЯ,Управление трансляцией,"['Кому доступно проведение трансляций (стримов) на RUTUBE?', 'Можно ли в приложении Студия RUTUBE создавать и вести трансляции?', 'Можно ли в приложении Студия RUTUBE создавать и вести трансляции?', 'Как мне лучше оформить свой канал?', 'Как присвоить трансляции (стриму) категорию 18+?', 'Как предоставить доступ к студии моего канала другому пользователю?', 'Что такое трансляции (стримы) на RUTUBE?', 'Что такое трансляции (стримы) на RUTUBE?', 'Как продвигаются стримы?', 'Что я могу и что не могу делать во время трансляции (стрима)?']","[['Как присвоить трансляции (стриму) категорию 18+?', 0.5005705952644348], ['Можно ли в приложении Студия RUTUBE создавать и вести трансляции?', 0.20181195437908173], ['Кому доступно проведение трансляций (стримов) на RUTUBE?', 0.19570766389369965]]"
"Здравствуйте, опять изменилась категория ролика с музыки на развлечение! Верните обратно , пожалуйста",Я не знаю.,МОДЕРАЦИЯ,Смена категории/возрастные ограничения,"['Почему изменилась категория у моего видео?', 'Почему изменена категория у моего видеоролика?', 'Как изменить мой ролик?', 'Как изменить мой ролик?', 'Какую категорию выбрать для видео?', 'Какую категорию выбрать для видео?', 'Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 'Можно ли отсортировать видео по статусу в категории ""Модерация/Отклонено"" в приложении Студия RUTUBE?', 'Как изменить название моего канала на RUTUBE?', 'Можно ли менять местами или скрыть разделы во вкладке ""Обзор"" в приложении Студия RUTUBE?']","[['Почему изменена категория у моего видеоролика?', 0.7926467061042786], ['Почему изменилась категория у моего видео?', 0.6097733378410339], ['Как изменить мой ролик?', 0.260068416595459]]"
"Почему категория поменялась, было разное категория?","Причиной изменения категории вашего видео может быть то, что система RUTUBE автоматически обновляет категории на основе контента видео или изменений в правилах платформы. Если категория изменилась, это может быть связано с тем, что видео теперь лучше соответствует другой категории, или с изменениями в самой категории на платформе. 

Если у вас есть конкретные вопросы о том, как это можно изменить или о причинах изменения, рекомендуется обратиться в поддержку RUTUBE для получения более детальной информации.",МОДЕРАЦИЯ,Смена категории/возрастные ограничения,"['Почему изменилась категория у моего видео?', 'Почему изменена категория у моего видеоролика?', 'Почему заявка может быть отклонена?', 'Какую категорию выбрать для видео?', 'Какую категорию выбрать для видео?', 'Видео недавно загрузилось, почему оно до сих пор не появилось на RUTUBE?', 'Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 'Как видео попадают в раздел Shorts на главной?', 'Можно ли менять местами или скрыть разделы во вкладке ""Обзор"" в приложении Студия RUTUBE?', 'Можно ли менять местами или скрыть разделы во вкладке ""Обзор"" в приложении Студия RUTUBE?']","[['Почему изменилась категория у моего видео?', 0.9495416283607483], ['Почему изменена категория у моего видеоролика?', 0.19474934041500092], ['Можно ли менять местами или скрыть разделы во вкладке ""Обзор"" в приложении Студия RUTUBE?', 0.001184603781439364]]"
